Voltage,Current,Frequency,Temperature,Fault,Shutdown
139,4.23,49.54,32,Undervoltage,Yes
241,10.63,50.1,49,Overload,Yes
164,4.27,49.12,26,Undervoltage,Yes
128,3.01,49.64,28,Undervoltage,Yes
226,6.6,49.96,27,Normal,No
108,5.0,49.38,35,Undervoltage,Yes
258,18.61,49.89,45,Overload,Yes
13,0.0,0.0,22,Line Break,Yes
297,6.79,50.67,37,Overvoltage,Yes
129,4.43,49.58,29,Undervoltage,Yes
228,3.93,50.12,30,Normal,No
13,0.0,0.0,30,Line Break,Yes
220,4.87,49.82,25,Normal,No
5,0.0,0.0,26,Line Break,Yes
0,0.0,0.0,25,Line Break,Yes
17,0.0,0.0,25,Line Break,Yes
15,0.0,0.0,29,Line Break,Yes
271,5.05,50.67,35,Overvoltage,Yes
18,0.0,0.0,28,Line Break,Yes
168,5.36,49.23,31,Undervoltage,Yes
286,8.09,50.73,32,Overvoltage,Yes
251,14.19,50.19,42,Overload,Yes
269,6.36,50.12,41,Overvoltage,Yes
278,9.09,50.29,35,Overvoltage,Yes
172,5.15,49.92,35,Undervoltage,Yes
256,14.53,50.14,44,Overload,Yes
118,2.98,49.48,34,Undervoltage,Yes
258,15.09,50.12,53,Overload,Yes
132,4.91,49.33,27,Undervoltage,Yes
115,3.7,49.54,30,Undervoltage,Yes
267,5.31,50.03,44,Overvoltage,Yes
248,18.56,50.05,41,Overload,Yes
296,7.77,50.41,32,Overvoltage,Yes
132,5.75,49.7,34,Undervoltage,Yes
258,13.03,49.97,50,Overload,Yes
13,0.0,0.0,22,Line Break,Yes
282,5.51,50.53,32,Overvoltage,Yes
1,0.0,0.0,28,Line Break,Yes
258,10.17,49.95,50,Overload,Yes
278,5.12,50.5,33,Overvoltage,Yes
263,6.77,50.69,38,Overvoltage,Yes
299,5.66,50.84,39,Overvoltage,Yes
243,10.21,49.88,44,Overload,Yes
4,0.0,0.0,20,Line Break,Yes
255,10.59,49.98,40,Overload,Yes
149,4.81,49.44,30,Undervoltage,Yes
287,5.23,50.3,37,Overvoltage,Yes
292,9.25,50.62,31,Overvoltage,Yes
252,11.74,50.11,51,Overload,Yes
293,8.4,50.1,33,Overvoltage,Yes
275,9.25,50.94,37,Overvoltage,Yes
1,0.0,0.0,24,Line Break,Yes
10,0.0,0.0,24,Line Break,Yes
14,0.0,0.0,25,Line Break,Yes
228,7.46,49.8,32,Normal,No
171,5.09,49.28,26,Undervoltage,Yes
281,7.73,50.47,33,Overvoltage,Yes
261,6.13,50.64,45,Overvoltage,Yes
19,0.0,0.0,30,Line Break,Yes
295,8.46,50.07,35,Overvoltage,Yes
12,0.0,0.0,20,Line Break,Yes
242,11.95,50.06,45,Overload,Yes
15,0.0,0.0,28,Line Break,Yes
234,6.18,50.03,26,Normal,No
224,6.46,50.05,31,Normal,No
109,5.25,49.35,25,Undervoltage,Yes
251,12.45,50.1,44,Overload,Yes
16,0.0,0.0,24,Line Break,Yes
231,6.74,49.85,34,Normal,No
257,14.04,49.96,47,Overload,Yes
16,0.0,0.0,25,Line Break,Yes
291,8.62,50.36,41,Overvoltage,Yes
294,7.07,50.8,39,Overvoltage,Yes
18,0.0,0.0,29,Line Break,Yes
248,14.56,50.16,46,Overload,Yes
285,5.11,50.01,30,Overvoltage,Yes
277,6.04,50.65,42,Overvoltage,Yes
241,12.1,50.01,48,Overload,Yes
20,0.0,0.0,22,Line Break,Yes
286,5.64,50.67,43,Overvoltage,Yes
229,7.17,50.12,29,Normal,No
254,14.58,50.13,54,Overload,Yes
221,4.71,50.13,30,Normal,No
298,9.72,50.71,33,Overvoltage,Yes
246,18.71,49.9,42,Overload,Yes
262,8.57,50.08,42,Overvoltage,Yes
273,6.35,50.12,38,Overvoltage,Yes
120,5.16,49.13,34,Undervoltage,Yes
9,0.0,0.0,21,Line Break,Yes
7,0.0,0.0,30,Line Break,Yes
257,19.42,49.93,54,Overload,Yes
290,5.22,50.51,30,Overvoltage,Yes
16,0.0,0.0,30,Line Break,Yes
101,3.29,49.47,25,Undervoltage,Yes
107,5.66,49.67,31,Undervoltage,Yes
13,0.0,0.0,25,Line Break,Yes
290,5.56,50.2,39,Overvoltage,Yes
239,5.23,50.07,26,Normal,No
236,6.77,49.94,27,Normal,No
1,0.0,0.0,23,Line Break,Yes
247,17.79,50.11,42,Overload,Yes
173,3.73,49.51,34,Undervoltage,Yes
118,4.44,49.69,25,Undervoltage,Yes
267,8.16,50.38,33,Overvoltage,Yes
248,12.5,50.14,51,Overload,Yes
101,4.52,49.67,25,Undervoltage,Yes
279,5.78,50.85,41,Overvoltage,Yes
14,0.0,0.0,22,Line Break,Yes
145,5.83,49.78,28,Undervoltage,Yes
257,15.53,50.03,53,Overload,Yes
20,0.0,0.0,20,Line Break,Yes
14,0.0,0.0,21,Line Break,Yes
277,7.66,50.71,38,Overvoltage,Yes
110,3.32,49.26,28,Undervoltage,Yes
244,18.91,49.84,50,Overload,Yes
269,6.34,50.86,30,Overvoltage,Yes
5,0.0,0.0,28,Line Break,Yes
230,6.34,50.12,33,Normal,No
228,3.22,50.17,26,Normal,No
258,13.86,49.88,46,Overload,Yes
113,4.04,49.36,33,Undervoltage,Yes
240,5.32,49.97,29,Normal,No
15,0.0,0.0,22,Line Break,Yes
119,5.66,49.25,30,Undervoltage,Yes
242,12.59,49.86,44,Overload,Yes
6,0.0,0.0,21,Line Break,Yes
168,2.05,49.26,26,Undervoltage,Yes
168,3.33,49.4,26,Undervoltage,Yes
298,9.88,50.04,31,Overvoltage,Yes
288,6.11,50.69,37,Overvoltage,Yes
254,15.13,49.99,42,Overload,Yes
175,5.08,49.73,27,Undervoltage,Yes
4,0.0,0.0,21,Line Break,Yes
234,3.21,49.81,34,Normal,No
231,3.74,50.11,32,Normal,No
240,6.35,50.01,35,Normal,No
166,5.02,49.67,35,Undervoltage,Yes
282,9.29,50.62,34,Overvoltage,Yes
298,6.1,50.62,44,Overvoltage,Yes
107,5.46,49.16,27,Undervoltage,Yes
247,14.21,50.05,47,Overload,Yes
235,4.61,49.85,31,Normal,No
246,10.21,50.09,47,Overload,Yes
289,9.35,50.79,45,Overvoltage,Yes
155,5.87,49.84,25,Undervoltage,Yes
281,9.54,50.41,38,Overvoltage,Yes
238,5.79,49.91,28,Normal,No
245,12.22,50.1,47,Overload,Yes
223,5.21,49.94,25,Normal,No
262,6.08,50.76,31,Overvoltage,Yes
250,15.82,49.91,53,Overload,Yes
254,12.27,50.16,48,Overload,Yes
227,7.09,49.83,32,Normal,No
4,0.0,0.0,29,Line Break,Yes
280,8.91,50.47,32,Overvoltage,Yes
289,6.1,50.62,32,Overvoltage,Yes
222,6.8,50.12,27,Normal,No
250,16.4,50.14,55,Overload,Yes
241,17.98,50.16,40,Overload,Yes
11,0.0,0.0,25,Line Break,Yes
225,4.38,49.81,31,Normal,No
240,6.17,49.86,25,Normal,No
144,3.29,49.58,27,Undervoltage,Yes
281,7.9,50.61,30,Overvoltage,Yes
226,7.3,50.03,33,Normal,No
5,0.0,0.0,28,Line Break,Yes
277,6.11,50.19,38,Overvoltage,Yes
254,15.41,49.84,40,Overload,Yes
275,8.91,50.33,32,Overvoltage,Yes
131,4.77,49.09,31,Undervoltage,Yes
6,0.0,0.0,23,Line Break,Yes
147,4.76,49.55,27,Undervoltage,Yes
119,2.47,49.14,33,Undervoltage,Yes
153,3.67,49.67,25,Undervoltage,Yes
4,0.0,0.0,27,Line Break,Yes
163,2.18,49.75,30,Undervoltage,Yes
234,6.46,50.11,34,Normal,No
172,3.12,49.15,27,Undervoltage,Yes
155,5.39,49.56,34,Undervoltage,Yes
244,15.1,49.99,40,Overload,Yes
248,15.84,50.1,46,Overload,Yes
113,5.49,49.7,30,Undervoltage,Yes
256,18.24,50.18,43,Overload,Yes
222,3.81,50.14,30,Normal,No
232,4.15,49.96,30,Normal,No
143,3.69,49.33,25,Undervoltage,Yes
231,6.48,50.19,35,Normal,No
231,6.21,50.09,29,Normal,No
248,13.67,50.09,49,Overload,Yes
230,6.34,50.0,31,Normal,No
229,7.33,49.81,26,Normal,No
279,6.48,50.97,39,Overvoltage,Yes
234,6.07,50.05,34,Normal,No
285,9.01,50.42,30,Overvoltage,Yes
5,0.0,0.0,24,Line Break,Yes
163,2.78,49.64,34,Undervoltage,Yes
244,11.65,49.87,40,Overload,Yes
172,2.69,49.07,31,Undervoltage,Yes
7,0.0,0.0,29,Line Break,Yes
159,3.69,49.57,33,Undervoltage,Yes
174,3.77,49.42,25,Undervoltage,Yes
269,9.62,50.63,39,Overvoltage,Yes
232,6.44,49.81,31,Normal,No
254,13.79,50.18,43,Overload,Yes
249,12.38,49.82,42,Overload,Yes
290,7.28,50.92,45,Overvoltage,Yes
285,5.81,50.85,38,Overvoltage,Yes
230,3.93,50.12,31,Normal,No
0,0.0,0.0,23,Line Break,Yes
13,0.0,0.0,23,Line Break,Yes
150,5.3,49.48,27,Undervoltage,Yes
245,13.46,50.15,48,Overload,Yes
249,11.62,49.83,41,Overload,Yes
174,2.08,49.47,27,Undervoltage,Yes
222,6.5,50.08,32,Normal,No
234,5.65,49.95,34,Normal,No
13,0.0,0.0,20,Line Break,Yes
244,17.07,49.92,45,Overload,Yes
3,0.0,0.0,21,Line Break,Yes
241,19.56,50.18,44,Overload,Yes
241,12.18,49.99,51,Overload,Yes
255,10.82,50.07,44,Overload,Yes
164,4.0,49.22,26,Undervoltage,Yes
260,12.91,49.96,41,Overload,Yes
174,5.14,49.26,31,Undervoltage,Yes
264,9.53,50.29,34,Overvoltage,Yes
291,5.26,50.81,35,Overvoltage,Yes
164,2.97,49.48,32,Undervoltage,Yes
117,2.01,49.49,26,Undervoltage,Yes
107,3.73,49.31,27,Undervoltage,Yes
240,14.06,50.03,50,Overload,Yes
251,16.71,49.81,51,Overload,Yes
288,5.02,50.5,42,Overvoltage,Yes
12,0.0,0.0,22,Line Break,Yes
238,7.09,49.84,34,Normal,No
1,0.0,0.0,30,Line Break,Yes
233,6.78,50.06,30,Normal,No
225,5.99,49.81,29,Normal,No
235,6.39,50.09,32,Normal,No
11,0.0,0.0,29,Line Break,Yes
176,4.65,49.73,33,Undervoltage,Yes
20,0.0,0.0,25,Line Break,Yes
229,6.68,50.18,27,Normal,No
161,4.0,49.17,25,Undervoltage,Yes
161,3.94,49.32,25,Undervoltage,Yes
235,5.97,50.06,32,Normal,No
231,4.36,49.95,27,Normal,No
17,0.0,0.0,30,Line Break,Yes
233,4.57,50.05,35,Normal,No
233,7.65,50.16,33,Normal,No
296,10.0,50.73,36,Overvoltage,Yes
223,6.95,50.12,28,Normal,No
298,8.42,50.52,35,Overvoltage,Yes
238,7.81,50.0,28,Normal,No
144,2.12,49.88,30,Undervoltage,Yes
249,12.41,49.82,47,Overload,Yes
276,9.2,50.45,35,Overvoltage,Yes
227,5.18,49.93,27,Normal,No
235,6.29,49.94,28,Normal,No
278,6.55,50.06,42,Overvoltage,Yes
293,6.61,50.43,41,Overvoltage,Yes
15,0.0,0.0,30,Line Break,Yes
228,5.03,49.99,28,Normal,No
256,11.96,49.95,48,Overload,Yes
162,4.87,49.48,26,Undervoltage,Yes
131,5.07,49.94,29,Undervoltage,Yes
20,0.0,0.0,22,Line Break,Yes
243,16.74,49.8,42,Overload,Yes
295,6.49,50.84,41,Overvoltage,Yes
13,0.0,0.0,21,Line Break,Yes
229,3.8,50.19,34,Normal,No
2,0.0,0.0,27,Line Break,Yes
0,0.0,0.0,25,Line Break,Yes
151,5.5,49.59,35,Undervoltage,Yes
282,9.13,50.92,40,Overvoltage,Yes
245,16.41,49.94,41,Overload,Yes
255,18.93,50.17,46,Overload,Yes
236,4.69,50.16,27,Normal,No
19,0.0,0.0,30,Line Break,Yes
254,10.37,50.16,41,Overload,Yes
256,18.67,50.17,48,Overload,Yes
6,0.0,0.0,25,Line Break,Yes
238,7.53,49.86,30,Normal,No
244,13.92,50.07,46,Overload,Yes
177,3.43,49.32,25,Undervoltage,Yes
238,7.16,49.84,35,Normal,No
174,2.34,49.78,26,Undervoltage,Yes
16,0.0,0.0,26,Line Break,Yes
287,5.2,50.42,44,Overvoltage,Yes
229,3.68,50.06,32,Normal,No
236,5.58,50.08,27,Normal,No
101,3.85,49.24,30,Undervoltage,Yes
165,3.52,49.02,35,Undervoltage,Yes
6,0.0,0.0,26,Line Break,Yes
107,4.41,49.69,35,Undervoltage,Yes
237,7.22,50.11,27,Normal,No
237,7.19,50.09,26,Normal,No
220,4.43,50.02,33,Normal,No
178,4.03,49.74,28,Undervoltage,Yes
8,0.0,0.0,27,Line Break,Yes
151,2.11,49.08,33,Undervoltage,Yes
249,15.51,49.96,46,Overload,Yes
126,4.88,49.81,26,Undervoltage,Yes
236,5.64,49.87,35,Normal,No
273,9.99,50.84,36,Overvoltage,Yes
278,6.29,50.74,41,Overvoltage,Yes
9,0.0,0.0,30,Line Break,Yes
126,4.37,49.96,35,Undervoltage,Yes
283,8.85,50.69,31,Overvoltage,Yes
224,3.99,50.02,30,Normal,No
20,0.0,0.0,20,Line Break,Yes
129,3.55,49.66,33,Undervoltage,Yes
244,13.52,49.86,45,Overload,Yes
289,6.61,50.85,35,Overvoltage,Yes
249,18.86,50.19,43,Overload,Yes
12,0.0,0.0,21,Line Break,Yes
108,3.3,49.61,29,Undervoltage,Yes
139,3.11,49.11,29,Undervoltage,Yes
233,6.1,49.82,30,Normal,No
8,0.0,0.0,23,Line Break,Yes
259,13.46,49.86,42,Overload,Yes
236,3.69,50.05,26,Normal,No
293,5.76,50.12,38,Overvoltage,Yes
11,0.0,0.0,22,Line Break,Yes
233,3.88,50.15,33,Normal,No
106,3.5,49.22,25,Undervoltage,Yes
256,15.09,49.84,40,Overload,Yes
231,3.84,50.12,34,Normal,No
241,18.12,49.96,40,Overload,Yes
139,4.64,49.78,34,Undervoltage,Yes
238,7.87,49.99,32,Normal,No
244,14.68,50.11,42,Overload,Yes
243,12.39,50.2,41,Overload,Yes
253,12.57,49.98,49,Overload,Yes
245,12.19,49.83,45,Overload,Yes
11,0.0,0.0,21,Line Break,Yes
227,3.51,49.97,27,Normal,No
231,6.53,49.86,32,Normal,No
283,5.3,50.18,41,Overvoltage,Yes
280,9.18,50.6,39,Overvoltage,Yes
220,3.97,49.8,30,Normal,No
100,5.91,49.17,35,Undervoltage,Yes
137,4.31,49.5,31,Undervoltage,Yes
239,3.56,49.86,27,Normal,No
249,13.2,49.86,43,Overload,Yes
221,5.25,49.85,31,Normal,No
259,13.25,50.05,54,Overload,Yes
238,4.93,49.99,29,Normal,No
269,5.83,50.2,39,Overvoltage,Yes
0,0.0,0.0,30,Line Break,Yes
20,0.0,0.0,21,Line Break,Yes
264,8.08,50.7,44,Overvoltage,Yes
10,0.0,0.0,23,Line Break,Yes
159,5.79,49.45,26,Undervoltage,Yes
293,8.4,50.41,39,Overvoltage,Yes
300,5.92,50.46,43,Overvoltage,Yes
240,10.83,50.06,54,Overload,Yes
245,17.1,50.02,52,Overload,Yes
292,8.03,50.83,41,Overvoltage,Yes
252,17.4,50.15,45,Overload,Yes
239,4.89,49.83,32,Normal,No
159,3.58,49.67,26,Undervoltage,Yes
239,3.4,49.85,33,Normal,No
246,19.33,50.13,44,Overload,Yes
284,7.23,50.25,38,Overvoltage,Yes
229,7.56,50.16,25,Normal,No
245,15.8,49.88,43,Overload,Yes
286,7.34,50.2,36,Overvoltage,Yes
139,3.47,49.74,28,Undervoltage,Yes
16,0.0,0.0,26,Line Break,Yes
145,5.31,49.58,31,Undervoltage,Yes
250,14.82,50.03,50,Overload,Yes
149,5.29,49.16,32,Undervoltage,Yes
8,0.0,0.0,22,Line Break,Yes
175,4.09,49.27,35,Undervoltage,Yes
17,0.0,0.0,24,Line Break,Yes
10,0.0,0.0,20,Line Break,Yes
271,9.24,50.6,30,Overvoltage,Yes
289,5.76,50.42,37,Overvoltage,Yes
225,6.88,50.09,31,Normal,No
140,4.58,49.64,25,Undervoltage,Yes
4,0.0,0.0,25,Line Break,Yes
279,8.93,50.48,32,Overvoltage,Yes
0,0.0,0.0,24,Line Break,Yes
226,6.28,49.87,33,Normal,No
20,0.0,0.0,24,Line Break,Yes
235,6.58,50.09,32,Normal,No
8,0.0,0.0,20,Line Break,Yes
148,5.3,49.28,27,Undervoltage,Yes
257,15.88,50.15,49,Overload,Yes
240,7.83,50.12,31,Normal,No
11,0.0,0.0,25,Line Break,Yes
161,4.01,49.19,35,Undervoltage,Yes
249,16.41,50.06,51,Overload,Yes
17,0.0,0.0,25,Line Break,Yes
293,9.04,50.22,41,Overvoltage,Yes
242,14.67,50.08,45,Overload,Yes
8,0.0,0.0,26,Line Break,Yes
251,10.65,50.13,49,Overload,Yes
226,5.59,50.06,27,Normal,No
269,5.89,50.99,35,Overvoltage,Yes
8,0.0,0.0,27,Line Break,Yes
290,9.52,50.02,37,Overvoltage,Yes
9,0.0,0.0,26,Line Break,Yes
299,8.47,50.42,35,Overvoltage,Yes
2,0.0,0.0,21,Line Break,Yes
9,0.0,0.0,30,Line Break,Yes
232,7.39,50.15,33,Normal,No
230,7.04,50.03,30,Normal,No
285,6.04,50.46,35,Overvoltage,Yes
273,7.2,50.07,32,Overvoltage,Yes
145,3.06,49.3,30,Undervoltage,Yes
130,5.74,49.55,31,Undervoltage,Yes
240,18.06,50.09,51,Overload,Yes
284,5.25,50.5,31,Overvoltage,Yes
163,5.37,50.0,34,Undervoltage,Yes
235,4.54,50.03,35,Normal,No
148,2.68,49.16,34,Undervoltage,Yes
254,18.51,49.92,46,Overload,Yes
296,5.05,50.41,43,Overvoltage,Yes
147,3.39,49.47,33,Undervoltage,Yes
241,10.06,50.14,54,Overload,Yes
1,0.0,0.0,27,Line Break,Yes
238,3.65,49.94,32,Normal,No
280,7.33,50.99,42,Overvoltage,Yes
234,3.53,50.07,31,Normal,No
143,4.32,49.84,29,Undervoltage,Yes
241,17.56,49.93,43,Overload,Yes
278,8.53,50.98,40,Overvoltage,Yes
243,11.43,49.92,46,Overload,Yes
295,7.56,50.67,36,Overvoltage,Yes
259,13.51,49.9,51,Overload,Yes
161,3.39,49.78,27,Undervoltage,Yes
289,5.94,50.34,38,Overvoltage,Yes
9,0.0,0.0,21,Line Break,Yes
162,2.23,49.55,26,Undervoltage,Yes
251,11.65,49.99,40,Overload,Yes
230,7.92,50.19,26,Normal,No
261,8.1,50.16,42,Overvoltage,Yes
227,5.51,49.99,34,Normal,No
101,2.42,49.46,31,Undervoltage,Yes
129,4.63,49.62,32,Undervoltage,Yes
291,7.12,50.99,31,Overvoltage,Yes
134,3.58,49.99,29,Undervoltage,Yes
224,7.75,49.93,26,Normal,No
251,10.8,50.11,45,Overload,Yes
104,2.72,49.41,30,Undervoltage,Yes
261,6.38,50.06,39,Overvoltage,Yes
261,5.48,50.59,41,Overvoltage,Yes
273,8.15,50.83,40,Overvoltage,Yes
240,7.85,49.84,27,Normal,No
262,6.84,50.45,44,Overvoltage,Yes
252,19.3,49.93,41,Overload,Yes
226,6.59,50.2,27,Normal,No
161,5.15,49.87,29,Undervoltage,Yes
271,7.27,51.0,32,Overvoltage,Yes
268,9.38,50.85,38,Overvoltage,Yes
245,17.67,50.04,50,Overload,Yes
224,6.42,49.86,28,Normal,No
275,6.97,50.04,37,Overvoltage,Yes
226,6.97,49.87,34,Normal,No
229,3.44,49.94,26,Normal,No
281,5.29,50.33,41,Overvoltage,Yes
295,8.08,50.6,40,Overvoltage,Yes
18,0.0,0.0,28,Line Break,Yes
179,3.74,49.63,35,Undervoltage,Yes
108,3.0,49.1,34,Undervoltage,Yes
237,6.15,49.92,33,Normal,No
17,0.0,0.0,27,Line Break,Yes
222,3.59,49.99,35,Normal,No
229,7.11,49.95,32,Normal,No
281,6.17,50.28,42,Overvoltage,Yes
270,7.81,50.41,38,Overvoltage,Yes
232,4.84,50.1,26,Normal,No
289,6.1,50.95,41,Overvoltage,Yes
247,19.3,49.94,44,Overload,Yes
6,0.0,0.0,25,Line Break,Yes
139,3.3,49.92,31,Undervoltage,Yes
177,2.63,49.63,28,Undervoltage,Yes
297,6.83,50.67,37,Overvoltage,Yes
241,14.34,49.96,42,Overload,Yes
174,4.26,49.62,28,Undervoltage,Yes
292,7.53,50.71,32,Overvoltage,Yes
5,0.0,0.0,22,Line Break,Yes
119,5.4,49.14,34,Undervoltage,Yes
148,4.31,49.73,35,Undervoltage,Yes
239,5.28,50.1,28,Normal,No
124,4.04,49.39,27,Undervoltage,Yes
230,7.63,49.86,34,Normal,No
241,17.41,50.17,53,Overload,Yes
278,8.51,50.22,39,Overvoltage,Yes
226,6.33,49.93,30,Normal,No
226,5.23,50.02,29,Normal,No
110,3.47,49.72,31,Undervoltage,Yes
254,14.94,50.11,40,Overload,Yes
252,11.55,49.85,52,Overload,Yes
235,3.83,50.12,25,Normal,No
263,5.97,50.08,43,Overvoltage,Yes
117,2.55,49.33,30,Undervoltage,Yes
232,6.71,50.15,35,Normal,No
13,0.0,0.0,30,Line Break,Yes
9,0.0,0.0,24,Line Break,Yes
221,3.73,50.15,31,Normal,No
297,5.27,50.4,31,Overvoltage,Yes
177,4.85,49.74,25,Undervoltage,Yes
9,0.0,0.0,21,Line Break,Yes
264,5.51,50.37,32,Overvoltage,Yes
139,5.86,49.76,28,Undervoltage,Yes
259,11.01,50.01,43,Overload,Yes
2,0.0,0.0,28,Line Break,Yes
282,5.86,50.35,38,Overvoltage,Yes
293,5.16,50.9,31,Overvoltage,Yes
260,18.26,49.94,54,Overload,Yes
114,5.53,49.78,30,Undervoltage,Yes
236,4.92,49.95,34,Normal,No
223,7.45,49.86,31,Normal,No
260,19.8,50.13,45,Overload,Yes
153,4.71,49.27,28,Undervoltage,Yes
172,4.99,49.61,31,Undervoltage,Yes
250,14.72,50.08,51,Overload,Yes
115,5.03,49.24,27,Undervoltage,Yes
229,4.71,49.99,30,Normal,No
14,0.0,0.0,21,Line Break,Yes
228,4.36,49.8,34,Normal,No
236,4.4,50.13,25,Normal,No
222,7.36,50.03,25,Normal,No
248,11.3,49.87,48,Overload,Yes
234,4.11,49.84,34,Normal,No
299,8.3,50.77,42,Overvoltage,Yes
287,9.43,50.26,30,Overvoltage,Yes
6,0.0,0.0,23,Line Break,Yes
130,2.15,49.12,31,Undervoltage,Yes
222,4.61,50.03,31,Normal,No
231,7.38,49.99,29,Normal,No
242,16.79,49.81,40,Overload,Yes
13,0.0,0.0,23,Line Break,Yes
225,3.17,50.05,28,Normal,No
259,19.46,49.91,51,Overload,Yes
118,3.12,49.68,32,Undervoltage,Yes
131,3.98,49.75,34,Undervoltage,Yes
226,5.18,49.8,30,Normal,No
293,5.79,50.9,43,Overvoltage,Yes
257,10.22,50.13,41,Overload,Yes
232,6.52,49.89,25,Normal,No
270,8.66,50.66,45,Overvoltage,Yes
140,3.85,49.07,31,Undervoltage,Yes
252,12.12,49.96,47,Overload,Yes
276,9.07,50.42,33,Overvoltage,Yes
229,5.54,50.09,29,Normal,No
270,5.56,50.97,38,Overvoltage,Yes
257,17.67,49.84,51,Overload,Yes
120,4.22,49.68,27,Undervoltage,Yes
248,12.8,49.9,43,Overload,Yes
260,19.34,50.16,50,Overload,Yes
20,0.0,0.0,26,Line Break,Yes
152,2.3,49.48,33,Undervoltage,Yes
223,5.73,50.16,30,Normal,No
107,2.32,49.02,25,Undervoltage,Yes
265,7.49,50.06,36,Overvoltage,Yes
5,0.0,0.0,28,Line Break,Yes
282,5.2,50.75,40,Overvoltage,Yes
179,3.9,49.33,26,Undervoltage,Yes
225,3.37,49.98,27,Normal,No
256,17.43,49.82,41,Overload,Yes
7,0.0,0.0,28,Line Break,Yes
227,5.84,50.13,33,Normal,No
220,4.38,49.86,31,Normal,No
233,5.53,50.14,29,Normal,No
1,0.0,0.0,22,Line Break,Yes
102,5.64,49.49,28,Undervoltage,Yes
17,0.0,0.0,23,Line Break,Yes
220,4.83,49.86,26,Normal,No
222,4.54,49.97,34,Normal,No
228,6.52,49.82,27,Normal,No
11,0.0,0.0,23,Line Break,Yes
251,11.23,50.13,51,Overload,Yes
227,7.8,49.85,26,Normal,No
300,5.81,50.83,44,Overvoltage,Yes
240,12.12,50.17,46,Overload,Yes
230,4.38,49.95,27,Normal,No
241,10.89,50.1,50,Overload,Yes
288,7.4,50.93,39,Overvoltage,Yes
139,3.93,49.82,26,Undervoltage,Yes
16,0.0,0.0,26,Line Break,Yes
238,6.63,50.15,26,Normal,No
243,14.27,50.1,50,Overload,Yes
108,4.08,49.95,26,Undervoltage,Yes
100,3.63,49.5,35,Undervoltage,Yes
277,5.14,50.07,44,Overvoltage,Yes
232,5.69,49.95,33,Normal,No
280,9.95,50.83,36,Overvoltage,Yes
240,12.14,49.81,55,Overload,Yes
11,0.0,0.0,27,Line Break,Yes
6,0.0,0.0,27,Line Break,Yes
262,6.5,50.7,40,Overvoltage,Yes
248,12.01,49.83,40,Overload,Yes
175,2.24,49.3,34,Undervoltage,Yes
222,7.12,49.95,29,Normal,No
109,2.25,49.24,28,Undervoltage,Yes
6,0.0,0.0,28,Line Break,Yes
19,0.0,0.0,29,Line Break,Yes
296,8.1,50.36,37,Overvoltage,Yes
114,3.98,49.32,35,Undervoltage,Yes
230,3.89,49.94,33,Normal,No
279,6.61,50.64,33,Overvoltage,Yes
0,0.0,0.0,20,Line Break,Yes
237,7.08,50.19,30,Normal,No
223,6.13,50.05,29,Normal,No
239,5.42,49.95,26,Normal,No
5,0.0,0.0,29,Line Break,Yes
299,8.74,50.73,33,Overvoltage,Yes
256,19.14,49.9,41,Overload,Yes
295,9.15,50.16,41,Overvoltage,Yes
290,9.04,50.51,41,Overvoltage,Yes
240,10.54,49.93,43,Overload,Yes
179,2.18,49.42,29,Undervoltage,Yes
248,14.16,50.2,49,Overload,Yes
279,5.84,50.41,42,Overvoltage,Yes
223,3.79,50.19,29,Normal,No
286,8.62,50.06,35,Overvoltage,Yes
7,0.0,0.0,22,Line Break,Yes
13,0.0,0.0,25,Line Break,Yes
237,6.46,49.96,33,Normal,No
229,4.06,49.9,31,Normal,No
224,6.67,50.14,33,Normal,No
259,17.34,50.03,51,Overload,Yes
124,3.53,49.27,35,Undervoltage,Yes
235,4.86,49.82,29,Normal,No
13,0.0,0.0,27,Line Break,Yes
293,9.54,50.88,40,Overvoltage,Yes
111,3.62,49.71,27,Undervoltage,Yes
155,2.5,49.88,34,Undervoltage,Yes
276,6.62,50.53,45,Overvoltage,Yes
161,3.66,49.15,31,Undervoltage,Yes
1,0.0,0.0,26,Line Break,Yes
288,7.45,50.65,32,Overvoltage,Yes
275,8.8,50.77,42,Overvoltage,Yes
250,15.75,50.1,46,Overload,Yes
276,8.28,50.77,41,Overvoltage,Yes
294,6.73,50.13,41,Overvoltage,Yes
221,6.2,49.94,33,Normal,No
297,6.89,50.34,34,Overvoltage,Yes
113,2.27,49.45,30,Undervoltage,Yes
257,14.36,49.88,43,Overload,Yes
270,9.36,50.28,34,Overvoltage,Yes
10,0.0,0.0,27,Line Break,Yes
110,5.47,49.63,25,Undervoltage,Yes
244,13.76,50.09,41,Overload,Yes
276,8.58,50.97,44,Overvoltage,Yes
177,4.87,49.39,31,Undervoltage,Yes
110,5.91,49.55,32,Undervoltage,Yes
300,5.52,50.39,43,Overvoltage,Yes
107,5.56,49.33,34,Undervoltage,Yes
295,8.1,50.6,45,Overvoltage,Yes
14,0.0,0.0,30,Line Break,Yes
257,17.95,50.16,41,Overload,Yes
8,0.0,0.0,23,Line Break,Yes
112,3.31,49.32,28,Undervoltage,Yes
293,6.29,50.64,42,Overvoltage,Yes
284,7.88,50.53,32,Overvoltage,Yes
276,8.81,50.08,41,Overvoltage,Yes
234,5.55,50.16,28,Normal,No
147,5.07,49.01,27,Undervoltage,Yes
228,3.9,50.08,32,Normal,No
